지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm)
401,2009-12-09,5.1,1.1,155,8,1306,0
401,2009-12-10,7.7,6.6,1,8.7,1055,2
401,2009-12-11,8.1,6.5,435,9.4,1210,1
401,2009-12-12,5.6,3.3,2333,8.7,102,0
401,2009-12-13,2.8,0.9,2352,6.7,1501,0
401,2009-12-14,0.6,-1.7,2348,3.4,1325,0
401,2009-12-15,-3.2,-6.7,2355,-1.1,1154,0
401,2009-12-16,-5.5,-7.8,718,-2.8,1511,0
401,2009-12-17,-6.5,-9.5,2359,-3.3,1506,0
401,2009-12-18,-8.5,-11,803,-5.5,1502,0
401,2009-12-19,-7,-9.8,648,-4,1610,0
401,2009-12-20,-4.7,-8.8,652,-0.9,1455,0
401,2009-12-21,-3.3,-7.5,847,0.1,1449,0
401,2009-12-22,3.9,-1.3,203,8.2,1336,0
401,2009-12-23,5.2,1.5,0,8.2,1433,1
401,2009-12-24,3.4,-0.1,618,6.9,1556,0
401,2009-12-25,1.3,-3.5,0,5.6,1151,0.5
401,2009-12-26,-7,-9.6,833,-3.4,3,0
401,2009-12-27,-6.7,-8.4,808,-4.5,1301,2.5
401,2009-12-28,-7.3,-9.1,734,-5.1,1335,0
401,2009-12-29,-3.4,-9.3,545,3.7,2241,0.5
401,2009-12-30,-2.8,-8,2348,3.3,1,0.5
401,2009-12-31,-9.5,-11.5,848,-7.7,3,0
401,2010-01-01,-6.7,-11.7,458,-3.3,1504,0
401,2010-01-02,-2.7,-6.3,2358,0.7,1446,0.5
401,2010-01-03,-5.8,-9.2,849,-2.8,1524,0
401,2010-01-04,-5.2,-6.3,728,-3.2,1432,11
401,2010-01-05,-8.5,-10.9,2329,-6.2,1521,0
401,2010-01-06,-9.7,-11.5,557,-7.6,1152,0
401,2010-01-07,-9.1,-12.8,719,-5.4,1500,0
401,2010-01-08,-7,-11.3,629,-2.9,1507,0
401,2010-01-09,-4.6,-8.3,112,-1,1451,0
401,2010-01-10,-2.4,-4,2359,0.9,1341,0
401,2010-01-11,-3.8,-6.9,2349,-0.5,1236,0
401,2010-01-12,-8.9,-11.3,2351,-6.5,1335,0
401,2010-01-13,-12,-13.9,744,-9.7,1515,0
401,2010-01-14,-8.1,-13.4,516,-3.1,1514,0
401,2010-01-15,-4.2,-6.3,101,-0.2,1402,0
401,2010-01-16,-5.2,-9.1,814,-1.8,1502,0
401,2010-01-17,-3.3,-8.3,739,1.8,1330,0
401,2010-01-18,0,-4.4,331,2.8,1654,0
401,2010-01-19,3.3,-1.3,801,8,1542,0.5
401,2010-01-20,6.5,4.1,59,8.9,1538,7
401,2010-01-21,-3.1,-6.7,2400,4.2,1,1.5
401,2010-01-22,-5.7,-8.2,721,-2.3,1536,0
401,2010-01-23,-4.2,-7.6,639,-0.7,1553,0
401,2010-01-24,1,-3.7,601,4.9,1529,0
401,2010-01-25,-1.8,-7.3,2353,4,126,0
401,2010-01-26,-3.2,-8.5,636,1.8,1458,0
401,2010-01-27,0.7,-3.5,200,6,1232,3.5
401,2010-01-28,0.9,-3.6,2350,3.9,56,0
401,2010-01-29,-1,-5.6,221,2.6,1559,0
401,2010-01-30,2.1,-1.1,753,6.4,1322,0
401,2010-01-31,2.5,-0.6,644,5.3,1551,0
401,2010-02-01,1.6,-1.5,2351,5.3,1517,0
401,2010-02-02,-5.1,-7.7,2400,-1.5,1,0
401,2010-02-03,-7.1,-9.2,755,-4.3,1534,0
401,2010-02-04,-3.2,-6.6,705,0.2,1436,0
401,2010-02-05,-4.2,-6.5,905,-1,1627,0
401,2010-02-06,-3.6,-7.7,806,1.2,1631,0
401,2010-02-07,1.5,-6,742,7.1,1548,0
401,2010-02-08,5.1,3.8,520,7.1,1228,0
401,2010-02-09,4.5,3.5,724,5.3,103,11
401,2010-02-10,4.5,3.8,440,5.1,1125,4
401,2010-02-11,1.3,0.3,808,4.5,1,11.5
401,2010-02-12,0.6,-1.2,404,2.6,1520,0
401,2010-02-13,-1.5,-2.6,618,0.8,1405,0.5
401,2010-02-14,-1.1,-3.6,707,1.6,1453,0
401,2010-02-15,-2.2,-4.7,2356,0.6,1350,0
401,2010-02-16,-3.3,-6.2,820,0.5,1637,0
401,2010-02-17,-2.2,-5.9,728,1.4,1548,0
401,2010-02-18,-2,-3.4,953,-0.2,306,0
401,2010-02-19,-0.4,-3.8,635,3.3,1352,0
401,2010-02-20,3.6,-1.2,749,9,1620,0
401,2010-02-21,5.4,-0.6,709,11,1543,0
401,2010-02-22,7.1,3.7,2338,11.5,1458,0
401,2010-02-23,8.8,1.1,713,17.2,1620,0
401,2010-02-24,12.6,5.1,718,19.1,1310,0
401,2010-02-25,13.4,10.8,2359,16.1,524,17.5
401,2010-02-26,12.6,9.6,453,17.8,1613,0
401,2010-02-27,9.2,6.7,852,12.2,1255,0
401,2010-02-28,7.7,5.8,758,10.8,1309,0
401,2010-03-01,3.4,2,1010,7,8,17
401,2010-03-02,3.4,1.5,2353,5.7,1447,0
401,2010-03-03,5.2,-0.7,720,10.7,1539,0
401,2010-03-04,5.9,4.7,1300,7.4,1,1.5
401,2010-03-05,7.2,4.7,641,10.5,1320,0.5
401,2010-03-06,6.7,3.1,816,11.7,1450,0
401,2010-03-07,5.6,3.5,700,8.6,1652,0
401,2010-03-08,4.6,1.7,605,7.3,1358,0
401,2010-03-09,2.4,-2.8,2339,6.5,1224,12
401,2010-03-10,-0.8,-3.3,128,1,1739,3
401,2010-03-11,3.2,-2.1,616,8.2,1609,0
401,2010-03-12,6.6,2.1,2346,11.5,1130,0
401,2010-03-13,3.6,-0.4,637,9,1559,0
401,2010-03-14,7.8,2,656,14,1340,3
401,2010-03-15,8.9,3.9,2356,12.2,1254,10
401,2010-03-16,1.9,0.3,524,4.6,1433,0
401,2010-03-17,1,-0.8,1918,4.5,1135,2
401,2010-03-18,1.1,-1.4,647,5.9,1543,0
401,2010-03-19,5.3,-2,622,10.3,1504,0
401,2010-03-20,7.8,2.2,2354,12.3,1105,0.5
401,2010-03-21,3.6,0.4,530,7.6,1528,0
401,2010-03-22,2.5,0.4,1619,6.2,1053,13
401,2010-03-23,7,1.9,1,11.5,1516,0
401,2010-03-24,9.6,4.8,421,15.1,1503,0
401,2010-03-25,5.9,1.1,2359,9.5,1105,0.5
401,2010-03-26,3,-1.1,558,6.1,1451,0
401,2010-03-27,5.9,4.1,318,7.9,1449,0
401,2010-03-28,5,1.4,708,9.9,1641,0
401,2010-03-29,7,2.2,609,12.2,1533,0
401,2010-03-30,8.9,3.2,504,15.1,1515,0
401,2010-03-31,8.7,7,702,9.9,45,11
401,2010-04-01,8.3,5,2355,10.6,1200,1
401,2010-04-02,6.5,2.4,642,11.1,1440,0
401,2010-04-03,6.2,3.1,625,10.5,1403,0
401,2010-04-04,8.6,2.4,618,16.1,1422,0
401,2010-04-05,11.1,4.9,608,15.9,1720,0
401,2010-04-06,9.2,5.8,2325,12.5,1554,0
401,2010-04-07,8.3,4.1,622,13.5,1446,0
401,2010-04-08,9.5,2.7,558,16.8,1440,0
401,2010-04-09,12.2,6.1,611,18.1,1557,0
401,2010-04-10,11.7,9.9,2317,14.8,1003,0
401,2010-04-11,14.4,7.9,620,20.6,1356,0
401,2010-04-12,14,10.4,2111,19.2,1501,5.5
401,2010-04-13,5.4,3.6,2326,10.6,1,1
401,2010-04-14,4.9,2.3,610,7.1,1219,0
401,2010-04-15,7.9,2.3,550,13.7,1357,0
401,2010-04-16,9,4.7,616,14.2,1358,0
401,2010-04-17,8.5,5,536,12.9,1620,0
401,2010-04-18,12.6,6.6,155,18.6,1356,0
401,2010-04-19,15.6,13.1,441,18,1449,0
401,2010-04-20,17.2,13.3,420,21.7,1613,0
401,2010-04-21,14.9,10.9,2358,19.1,1456,3.5
401,2010-04-22,11.2,10,114,12.9,1710,3
401,2010-04-23,10,6.9,548,16,1458,6
401,2010-04-24,11.7,5.4,604,17.9,1456,0
401,2010-04-25,14.3,6.5,603,20.4,1612,0
401,2010-04-26,12.8,10.8,1913,19.7,1129,22
401,2010-04-27,8.3,5.6,2315,11.5,39,7
401,2010-04-28,5.7,4.2,1319,8.6,1104,10
401,2010-04-29,9.2,4.7,1,12.8,1455,0
401,2010-04-30,10.2,7.3,240,14.2,1449,0
401,2010-05-01,12.8,5.9,606,18.9,1610,0
401,2010-05-02,18.3,10.1,548,25.3,1537,0
401,2010-05-03,19.3,16.9,218,21.7,1520,0
401,2010-05-04,21,18.4,503,27,1633,0
401,2010-05-05,21.4,15.7,447,26.8,1308,0
401,2010-05-06,14.8,11.3,1746,20.1,9,15.5
401,2010-05-07,15.4,10.3,540,21.7,1519,0
401,2010-05-08,17.7,12.4,427,24,1543,0
401,2010-05-09,19.8,13.7,611,26.7,1402,0
401,2010-05-10,17.2,14.2,2312,22.6,1608,0
401,2010-05-11,14.1,10.5,537,19.1,1256,0
401,2010-05-12,14.8,9.9,522,21.4,1454,0
401,2010-05-13,16.8,9.9,536,23.1,1509,0
401,2010-05-14,18.8,12.3,536,26.1,1408,0
401,2010-05-15,17.7,13.9,538,23.1,1514,0
401,2010-05-16,19.3,12.6,529,26.5,1624,0
401,2010-05-17,20.9,14.8,551,28.7,1257,1
401,2010-05-18,18.1,15.6,44,20,1204,53.5
401,2010-05-19,18.2,15.6,437,21.9,1303,0
401,2010-05-20,20.6,14.1,507,28,1429,0
401,2010-05-21,23,15.3,534,30.8,1439,0
401,2010-05-22,21.2,16.3,2351,25.9,1232,5.5
401,2010-05-23,16.9,15.3,507,18.9,1701,19.5
401,2010-05-24,13.7,12.9,604,16.5,8,10.5
401,2010-05-25,15.7,12.9,313,19.6,1758,0.5
401,2010-05-26,18.1,15.1,2349,23.6,1450,0
401,2010-05-27,18.6,12.6,524,25,1550,0
401,2010-05-28,18.1,15.4,359,22.2,1406,0
401,2010-05-29,19.7,15.2,438,25.7,1453,0
401,2010-05-30,20.1,15.8,501,25.8,1400,0
401,2010-05-31,18.4,15.7,538,20.9,1358,0.5
401,2010-06-01,20,13.3,532,28.3,1543,0
401,2010-06-02,21.9,15.1,449,28.5,1455,0
401,2010-06-03,22.4,16.9,510,28.1,1423,0
401,2010-06-04,23.5,17.7,553,29.4,1533,0
401,2010-06-05,24.4,18.6,520,30,1518,0
401,2010-06-06,26.2,19.5,534,32.1,1630,0
401,2010-06-07,26.6,21.4,356,33.7,1447,0
401,2010-06-08,26.3,20,530,33,1545,0
401,2010-06-09,26.7,20.7,436,32.2,1508,0
401,2010-06-10,27.1,21.6,604,34.3,1547,0
401,2010-06-11,26.2,21.7,539,32.5,1616,0
401,2010-06-12,18.8,17.8,1855,21.8,1,73.5
401,2010-06-13,22.8,18.1,331,28.6,1525,17.5
401,2010-06-14,23.3,20.6,750,28.2,1649,7.5
401,2010-06-15,25,21.6,508,30.6,1242,2
401,2010-06-16,23.4,21.1,511,28.4,1329,0
401,2010-06-17,25.1,21.3,455,28.7,1542,0
401,2010-06-18,27.4,23.9,519,33.1,1452,0
401,2010-06-19,23.9,21.8,2349,28.3,1103,3
401,2010-06-20,23.3,21.3,254,27.6,1418,1.5
401,2010-06-21,23,18.6,611,29.4,1607,0
401,2010-06-22,22.5,18.3,552,26.8,1122,0
401,2010-06-23,24.2,17.7,523,31.1,1521,0
401,2010-06-24,25.5,19.3,548,32.9,1607,0
401,2010-06-25,27.8,21,458,34.6,1513,0
401,2010-06-26,26.1,21.9,2348,29.9,1508,2.5
401,2010-06-27,22.7,21.4,2254,26.1,1658,6.5
401,2010-06-28,25.5,19.9,547,31.6,1542,0
401,2010-06-29,25,21.6,520,28.9,1519,0
401,2010-06-30,23.7,21.4,840,26.2,1519,11.5
401,2010-07-01,26.9,23.1,523,33.4,1407,0
401,2010-07-02,25.5,24.7,2350,27,1458,50
401,2010-07-03,24.9,23,855,27.6,1603,5
401,2010-07-04,27.3,24.6,449,32.3,1720,0
401,2010-07-05,26.9,23.4,603,31.4,1352,0
401,2010-07-06,26.9,22.4,419,32.6,1503,0
401,2010-07-07,26,22.7,639,31,1354,0
401,2010-07-08,25.1,22.1,602,30,1448,0
401,2010-07-09,25.8,21.7,403,30.8,1416,0
401,2010-07-10,26.6,21.8,547,31.3,1401,0
401,2010-07-11,24.4,23.3,956,26.7,1623,0
401,2010-07-12,26.3,22,545,31,1433,0
401,2010-07-13,27.4,23,457,33.5,1601,0
401,2010-07-14,26.2,23.1,507,29.7,1548,0
401,2010-07-15,27.3,23.7,419,31.7,1517,0
401,2010-07-16,24.7,22.9,1258,28.5,954,70.5
401,2010-07-17,24.3,23.2,1021,25.7,837,90.5
401,2010-07-18,27.4,24.4,12,31.7,1524,2
401,2010-07-19,28.1,25.6,536,32.2,1514,0
401,2010-07-20,29.8,25.1,333,34.6,1600,0
401,2010-07-21,28.6,27,512,32,1517,0
401,2010-07-22,27.9,26.1,249,30.7,1136,0
401,2010-07-23,24.7,22.7,1105,26.5,15,4.5
401,2010-07-24,26.3,24,614,30.5,1545,0
401,2010-07-25,26.4,23,716,30.9,1505,6
401,2010-07-26,26.1,23.5,748,29.6,1709,10
401,2010-07-27,28,24.8,344,32.4,1454,0
401,2010-07-28,27.8,24.4,352,32,1121,0
401,2010-07-29,27.7,25.4,705,31.1,1439,0
401,2010-07-30,27.2,24.7,142,29.3,1609,1
401,2010-07-31,27.7,25,453,30.8,1614,0
401,2010-08-01,28.2,26.6,2355,31.8,1348,0
401,2010-08-02,27.6,25.9,452,32.6,1547,4
401,2010-08-03,28,24,551,32.9,1729,0
401,2010-08-04,28.2,24,817,33.7,1324,14
401,2010-08-05,29.5,26.1,508,34.8,1246,5.5
401,2010-08-06,28.3,26.2,43,31.1,955,18.5
401,2010-08-07,26.7,24.1,1409,29.7,1313,57.5
401,2010-08-08,28,24.1,616,34,1440,0
401,2010-08-09,29.9,24.4,528,35.6,1458,0
401,2010-08-10,27.6,24.6,1036,31.5,1249,37.5
401,2010-08-11,29.3,26,356,34.3,1536,0
401,2010-08-12,24.6,22.7,2319,28.5,1,4
401,2010-08-13,26.8,22.2,36,30.6,1450,55
401,2010-08-14,27,24.4,1111,29.4,1525,16.5
401,2010-08-15,27.5,25.4,629,31.4,1514,23.5
401,2010-08-16,25.7,24.1,2357,27.6,1033,0
401,2010-08-17,27.5,22.1,548,33.6,1520,0
401,2010-08-18,26.4,22.7,555,33.4,1609,19.5
401,2010-08-19,29.8,25.5,548,35.3,1450,0
401,2010-08-20,29.3,25.5,423,34.2,1550,4
401,2010-08-21,29.8,25.4,636,34.4,1452,0
401,2010-08-22,29.1,25.8,533,33.3,1114,0
401,2010-08-23,27.1,24.7,2343,30.5,1518,11
401,2010-08-24,24.2,22.3,2120,26.1,1255,8.5
401,2010-08-25,22.4,20.3,755,23.7,1723,16.5
401,2010-08-26,25.1,22,148,28.1,1517,3.5
401,2010-08-27,27.1,24.2,1900,33.5,1237,55
401,2010-08-28,26.5,25.1,616,28.4,1553,8.5
401,2010-08-29,24.2,21.9,1210,26.1,1,100.5
401,2010-08-30,26.3,23.3,649,30.3,1628,2.5
401,2010-08-31,25.6,23.3,558,28.5,944,2.5
401,2010-09-01,27.3,23.3,403,32.5,1538,10.5
401,2010-09-02,25,22.8,251,28.1,1419,37.5
401,2010-09-03,26.6,23.6,145,31.6,1644,1
401,2010-09-04,27.7,23.7,546,32,1517,0
401,2010-09-05,26.2,23.6,2333,33.7,1249,12.5
401,2010-09-06,26.3,23.4,724,30.4,1506,0.5
401,2010-09-07,27.1,24.3,557,32.2,1418,0
401,2010-09-08,23.5,22.4,527,25.4,1507,0
401,2010-09-09,21.6,19,605,23.5,2358,47.5
401,2010-09-10,24.6,22.5,2353,27.7,1330,55
401,2010-09-11,24.2,22.5,124,27,1246,98
401,2010-09-12,23.1,21.2,900,26.8,1542,24.5
401,2010-09-13,24.4,21,617,28.8,1411,0
401,2010-09-14,24.5,21.5,603,29.5,1536,0
401,2010-09-15,25.3,19.9,639,31.9,1606,0
401,2010-09-16,25.3,19.9,532,30.9,1411,0
401,2010-09-17,25,20.2,539,30.5,1515,0
401,2010-09-18,25.8,21.7,631,31.3,1427,0
401,2010-09-19,21.1,18.4,1606,23.8,1,17
401,2010-09-20,22.1,19,116,27,1404,28.5
401,2010-09-21,21.9,18.6,2359,25.9,1302,261
401,2010-09-22,17.3,16,2400,18.9,1419,0.5
401,2010-09-23,17.9,13.6,548,23.8,1507,0
401,2010-09-24,18.2,12.7,553,24.4,1620,0
401,2010-09-25,19,14.3,625,24.5,1455,0
401,2010-09-26,19.2,15.6,628,24.6,1338,0
401,2010-09-27,19.1,15.2,420,24.7,1340,11.5
401,2010-09-28,16.6,13.8,2353,19.2,1559,0.5
401,2010-09-29,13.8,10.6,622,17,1433,0
401,2010-09-30,15.5,9.3,630,21.1,1556,0
401,2010-10-01,16.7,11.7,639,22.2,1646,0
401,2010-10-02,16.4,13.9,243,19.1,1334,18
401,2010-10-03,17.2,14.7,2329,21.8,1429,17
401,2010-10-04,14.7,13.2,537,17.3,1343,9
401,2010-10-05,15.8,12.5,623,20.7,1521,0
401,2010-10-06,16.7,11.7,641,22.6,1511,0
401,2010-10-07,17.8,12.9,705,24.3,1522,0
401,2010-10-08,19.2,15.6,247,23.3,1429,0
401,2010-10-09,20.2,16.9,653,24.9,1510,0
401,2010-10-10,19.3,15.4,650,23.2,1409,0
401,2010-10-11,18.5,16.3,423,21.6,1246,0
401,2010-10-12,16.8,13.7,2349,19.4,1124,0
401,2010-10-13,16.2,12.8,123,19.7,1500,0
401,2010-10-14,16.4,12.4,546,20.6,1459,0
401,2010-10-15,14,11.7,639,17.1,1401,0
401,2010-10-16,16.6,10.5,647,21.7,1254,0
401,2010-10-17,16.6,14.1,2352,20.4,1457,0
401,2010-10-18,14.5,10.1,545,19.6,1535,0
401,2010-10-19,16.2,11.3,548,21.5,1429,0
401,2010-10-20,15.9,13.1,638,20,1329,0
401,2010-10-21,16.3,10.8,701,22.2,1454,0
401,2010-10-22,16.8,12.8,627,22.4,1406,0
401,2010-10-23,15.9,11.6,639,20.5,1412,0
401,2010-10-24,17.5,14,643,23.3,1545,0
401,2010-10-25,10.6,5.4,2351,16.1,1,0
401,2010-10-26,5,2.2,638,8.6,1447,0
401,2010-10-27,6.4,1.2,614,10.7,1516,0
401,2010-10-28,7.9,2.6,630,12,1537,0
401,2010-10-29,10,3.9,639,16.5,1501,0
401,2010-10-30,11.9,6.8,649,17.9,1438,0
401,2010-10-31,12.4,7.8,621,16.6,1400,0
401,2010-11-01,12.1,8.1,709,16.6,1421,0
401,2010-11-02,6.2,3.8,704,9.6,1505,0
401,2010-11-03,7.7,1.3,600,12.6,1409,0
401,2010-11-04,11.2,6.5,608,16.1,1440,0
401,2010-11-05,11.4,6.6,645,15.6,1433,0
401,2010-11-06,13,11.4,54,15,1522,0
401,2010-11-07,12.4,10,715,14.9,1443,0
401,2010-11-08,7.8,2.6,2323,11.6,359,0
401,2010-11-09,3.8,2.5,557,6.5,1246,0
401,2010-11-10,4.8,1.4,613,8.9,1508,0
401,2010-11-11,9.6,3,338,15.4,1643,0
401,2010-11-12,9.2,6.3,604,12.3,1427,0
401,2010-11-13,11.4,5.1,637,17,1459,0
401,2010-11-14,6.7,4.2,2355,13.1,1,0
401,2010-11-15,2.5,0,637,4.8,1504,0
401,2010-11-16,4.2,-0.4,423,8.5,1340,0
401,2010-11-17,6.7,2.7,400,10.9,1508,0
401,2010-11-18,6.8,2.2,641,11.7,1457,0
401,2010-11-19,6.2,2.5,548,11.1,1523,0
401,2010-11-20,8.2,3.8,323,13.7,1448,0
401,2010-11-21,11.1,5.9,634,15.9,1315,0
401,2010-11-22,7.2,3.3,2342,13.6,131,0
401,2010-11-23,6.6,0.6,618,12.7,1507,0
401,2010-11-24,7.1,3.9,705,11,1419,0
401,2010-11-25,4,0.8,2356,7.2,433,0
401,2010-11-26,1.5,-1.2,725,4.8,1454,0
401,2010-11-27,2.2,-1.4,2352,9.8,1406,0
401,2010-11-28,-0.6,-3.8,602,1.9,1513,0
401,2010-11-29,4.2,0.6,704,8.5,1517,0
401,2010-11-30,8,4.4,501,13,1428,0
401,2010-12-01,7.9,5.8,1,10.6,1433,0
401,2010-12-02,10,5.2,317,14.8,1518,0
401,2010-12-03,1.1,-1.5,929,8.7,1,0
401,2010-12-04,3,-2.6,622,7.3,1522,0
401,2010-12-05,9,5.1,1,11.7,1527,0
401,2010-12-06,4,-1.6,2359,11,255,0
401,2010-12-07,-0.1,-3.2,747,3.5,1523,0
401,2010-12-08,1.1,-0.7,917,3.7,1156,0
401,2010-12-09,-0.5,-2.4,802,1.9,1520,0
401,2010-12-10,3.6,-2.4,347,10.7,2000,0
401,2010-12-11,-2.2,-4.6,2245,7.6,1,0
401,2010-12-12,-0.8,-5.9,300,2.9,1538,0
401,2010-12-13,4,1.6,205,6.7,1338,0
401,2010-12-14,-2.8,-8.9,2356,2.9,9,0
401,2010-12-15,-9.4,-11.5,757,-6.9,1502,0
401,2010-12-16,-7.3,-11.4,351,-4.1,2238,0
401,2010-12-17,-1,-4.9,138,3.6,1351,0
401,2010-12-18,0.6,-4.3,728,5.3,1521,0
401,2010-12-19,6.1,1.1,28,9.4,1814,0
401,2010-12-20,5.1,2.7,2350,8.8,1515,0
401,2010-12-21,5.6,1.3,604,10.4,1530,0
401,2010-12-22,4.8,1.1,757,8.2,1425,0
401,2010-12-23,-0.6,-8.3,2353,5.6,1,0
401,2010-12-24,-11.2,-13.9,829,-8.3,1,0
401,2010-12-25,-10.1,-13,358,-6,1501,0
401,2010-12-26,-8.3,-12,445,-5.4,1647,0
401,2010-12-27,-4,-8.4,628,-0.7,1600,0
401,2010-12-28,-1.6,-4.5,2352,0.5,1421,0
401,2010-12-29,-4.6,-7.1,608,-2.2,1512,0
401,2010-12-30,-5.1,-7.4,2342,-3.1,1246,0
401,2010-12-31,-7.6,-9.3,740,-5.7,1222,0
401,2011-01-01,-5.9,-8.8,805,-2.8,1527,0
401,2011-01-02,-4.6,-7.8,643,-1.3,1343,0
401,2011-01-03,-3.8,-7.9,653,0.5,1330,0
401,2011-01-04,-2.9,-6.5,729,-0.7,1236,0
401,2011-01-05,-2.9,-6.3,2348,-1.3,6,0
401,2011-01-06,-6.6,-8.2,816,-4.6,1419,0
401,2011-01-07,-6.2,-9.7,801,-2.9,1531,0
401,2011-01-08,-2.8,-8.4,458,1.1,1740,0
401,2011-01-09,-6.1,-9.1,2316,1,1,0
401,2011-01-10,-7.1,-10,710,-4.4,1503,0
401,2011-01-11,-4.7,-7.4,136,-1.8,2041,0
401,2011-01-12,-7.1,-9.4,745,-4.9,1528,0
401,2011-01-13,-5.2,-10.5,801,-0.6,1530,0
401,2011-01-14,-3,-5.6,2348,0.8,1349,0
401,2011-01-15,-11.2,-14.4,2329,-5.6,1,0
401,2011-01-16,-13.4,-16.3,602,-11,1629,0
401,2011-01-17,-8.6,-14,602,-4.5,1516,0
401,2011-01-18,-6,-10.6,753,-2.2,1517,0
